time_s,ensemble_average_voltage_v
1.614285732256167876e+02,2.494311862521701340e+00
1.614585729604663698e+02,2.494322458902994644e+00
1.614885726953159519e+02,2.494299146864149108e+00
1.615185724301655341e+02,2.494392395019531250e+00
1.615485721650151447e+02,2.494347890218099106e+00
1.615785718998647269e+02,2.494398752848307144e+00
1.616085716347143091e+02,2.494299146864149108e+00
1.616385713695638913e+02,2.494316101074218750e+00
1.616685711044134734e+02,2.494299146864149108e+00
1.616985708392630556e+02,2.494235568576388840e+00
1.617285705741126378e+02,2.494294908311632142e+00
1.617585703089622200e+02,2.494356367323133483e+00
1.617885700438118022e+02,2.494358486599392410e+00
1.618185697786613844e+02,2.494307623969183929e+00
1.618485695135109950e+02,2.494316101074218750e+00
1.618785692483605771e+02,2.494358486599392410e+00
1.619085689832101593e+02,2.494313981797960267e+00
1.619385687180597415e+02,2.494345770941840179e+00
1.619685684529093237e+02,2.494369082980685715e+00
1.619985681877589059e+02,2.494337293836805358e+00
1.620285679226084881e+02,2.494326697455512054e+00
1.620585676574580702e+02,2.494347890218099106e+00
1.620885673923076524e+02,2.494350009494357590e+00
1.621185671271572346e+02,2.494235568576388840e+00
1.621485668620068452e+02,2.494341532389322769e+00
1.621785665968564274e+02,2.494356367323133483e+00
1.622085663317060096e+02,2.494290669759114731e+00
1.622385660665555918e+02,2.494256761338975892e+00
1.622685658014051739e+02,2.494333055284288392e+00
1.622985655362547561e+02,2.494386037190755356e+00
1.623285652711043383e+02,2.494239807128906250e+00
1.623585650059539205e+02,2.494352128770616517e+00
1.623885647408035027e+02,2.494316101074218750e+00
1.624185644756530849e+02,2.494335174560546875e+00
1.624485642105026955e+02,2.494269476996527679e+00
1.624785639453522776e+02,2.494328816731770981e+00
1.625085636802018598e+02,2.494294908311632142e+00
1.625385634150514420e+02,2.494324578179253571e+00
1.625685631499010242e+02,2.494360605875650894e+00
1.625985628847506064e+02,2.494366963704427231e+00
1.626285626196001886e+02,2.494256761338975892e+00
1.626585623544497707e+02,2.494313981797960267e+00
1.626885620892993529e+02,2.494316101074218750e+00
1.627185618241489351e+02,2.494320339626736160e+00
1.627485615589985457e+02,2.494233449300130356e+00
1.627785612938481279e+02,2.494330936008029465e+00
1.628085610286977101e+02,2.494269476996527679e+00
1.628385607635472923e+02,2.494277954101562500e+00
1.628685604983968744e+02,2.494318220350477233e+00
1.628985602332464566e+02,2.494339413113064285e+00
1.629285599680960388e+02,2.494301266140408035e+00
1.629585597029456210e+02,2.494388156467013840e+00
1.629885594377952032e+02,2.494400872124566071e+00
1.630185591726447853e+02,2.494305504692925446e+00
1.630485589074943675e+02,2.494290669759114731e+00
1.630785586423439781e+02,2.494246164957682144e+00
1.631085583771935603e+02,2.494330936008029465e+00
1.631385581120431425e+02,2.494311862521701340e+00
1.631685578468927247e+02,2.494299146864149108e+00
1.631985575817423069e+02,2.494267357720269196e+00
1.632285573165918890e+02,2.494350009494357590e+00
1.632585570514414712e+02,2.494297027587890625e+00
1.632885567862910534e+02,2.494256761338975892e+00
1.633185565211406356e+02,2.494307623969183929e+00
1.633485562559902178e+02,2.494290669759114731e+00
1.633785559908398284e+02,2.494246164957682144e+00
1.634085557256894106e+02,2.494362725151909821e+00
1.634385554605389927e+02,2.494337293836805358e+00
1.634685551953885749e+02,2.494303385416666519e+00
1.634985549302381571e+02,2.494275834825304017e+00
1.635285546650877393e+02,2.494260999891492858e+00
1.635585543999373215e+02,2.494316101074218750e+00
1.635885541347869037e+02,2.494335174560546875e+00
1.636185538696364858e+02,2.494294908311632142e+00
1.636485536044860680e+02,2.494379679361979019e+00
1.636785533393356786e+02,2.494241926405164733e+00
1.637085530741852608e+02,2.494256761338975892e+00
1.637385528090348430e+02,2.494335174560546875e+00
1.637685525438844252e+02,2.494333055284288392e+00
1.637985522787340074e+02,2.494311862521701340e+00
1.638285520135835895e+02,2.494305504692925446e+00
1.638585517484331717e+02,2.494324578179253571e+00
1.638885514832827539e+02,2.494246164957682144e+00
1.639185512181323361e+02,2.494246164957682144e+00
1.639485509529819183e+02,2.494305504692925446e+00
1.639785506878315289e+02,2.494250403510199554e+00
1.640085504226811111e+02,2.494343651665581696e+00
1.640385501575306932e+02,2.494347890218099106e+00
1.640685498923802754e+02,2.494307623969183929e+00
1.640985496272298576e+02,2.494356367323133483e+00
1.641285493620794398e+02,2.494299146864149108e+00
1.641585490969290220e+02,2.494299146864149108e+00
1.641885488317786042e+02,2.494311862521701340e+00
1.642185485666281863e+02,2.494326697455512054e+00
1.642485483014777685e+02,2.494377560085720535e+00
1.642785480363273791e+02,2.494318220350477233e+00
1.643085477711769613e+02,2.494303385416666519e+00
1.643385475060265435e+02,2.494305504692925446e+00
1.643685472408761257e+02,2.494316101074218750e+00
1.643985469757257079e+02,2.494350009494357590e+00
1.644285467105752900e+02,2.494294908311632142e+00
1.644585464454248722e+02,2.494388156467013840e+00
1.644885461802744544e+02,2.494280073377820983e+00
1.645185459151240366e+02,2.494358486599392410e+00
1.645485456499736188e+02,2.494364844428168304e+00
1.645785453848232294e+02,2.494400872124566071e+00
1.646085451196728116e+02,2.494333055284288392e+00
1.646385448545223937e+02,2.494297027587890625e+00
1.646685445893719759e+02,2.494330936008029465e+00
1.646985443242215581e+02,2.494290669759114731e+00
1.647285440590711403e+02,2.494277954101562500e+00
1.647585437939207225e+02,2.494405110677083481e+00
1.647885435287703046e+02,2.494335174560546875e+00
1.648185432636198868e+02,2.494313981797960267e+00
1.648485429984694690e+02,2.494318220350477233e+00
1.648785427333190796e+02,2.494356367323133483e+00
1.649085424681686618e+02,2.494282192654079910e+00
1.649385422030182440e+02,2.494324578179253571e+00
1.649685419378678262e+02,2.494330936008029465e+00
1.649985416727174083e+02,2.494316101074218750e+00
1.650285414075669905e+02,2.494356367323133483e+00
1.650585411424165727e+02,2.494366963704427231e+00
1.650885408772661549e+02,2.494375440809461608e+00
1.651185406121157371e+02,2.494388156467013840e+00
1.651485403469653193e+02,2.494324578179253571e+00
1.651785400818149014e+02,2.494362725151909821e+00
1.652085398166645120e+02,2.494356367323133483e+00
1.652385395515140942e+02,2.494316101074218750e+00
1.652685392863636764e+02,2.494375440809461608e+00
1.652985390212132586e+02,2.494256761338975892e+00
1.653285387560628408e+02,2.494352128770616517e+00
1.653585384909124230e+02,2.494309743245442856e+00
1.653885382257620051e+02,2.494244045681423660e+00
1.654185379606115873e+02,2.494275834825304017e+00
1.654485376954611695e+02,2.494335174560546875e+00
1.654785374303107517e+02,2.494277954101562500e+00
1.655085371651603623e+02,2.494282192654079910e+00
1.655385369000099445e+02,2.494280073377820983e+00
1.655685366348595267e+02,2.494227091471354019e+00
1.655985363697091088e+02,2.494324578179253571e+00
1.656285361045586910e+02,2.494354248046875000e+00
1.656585358394082732e+02,2.494305504692925446e+00
1.656885355742578554e+02,2.494303385416666519e+00
1.657185353091074376e+02,2.494318220350477233e+00
1.657485350439570198e+02,2.494328816731770981e+00
1.657785347788066019e+02,2.494347890218099106e+00
1.658085345136562125e+02,2.494303385416666519e+00
1.658385342485057947e+02,2.494267357720269196e+00
1.658685339833553769e+02,2.494369082980685715e+00
1.658985337182049591e+02,2.494307623969183929e+00
1.659285334530545413e+02,2.494284311930338394e+00
1.659585331879041235e+02,2.494286431206597321e+00
1.659885329227537056e+02,2.494366963704427231e+00
1.660185326576032878e+02,2.494280073377820983e+00
1.660485323924528700e+02,2.494326697455512054e+00
1.660785321273024522e+02,2.494318220350477233e+00
1.661085318621520628e+02,2.494400872124566071e+00
1.661385315970016450e+02,2.494392395019531250e+00
1.661685313318512272e+02,2.494337293836805358e+00
1.661985310667008093e+02,2.494318220350477233e+00
1.662285308015503915e+02,2.494377560085720535e+00
1.662585305363999737e+02,2.494371202256944642e+00
1.662885302712495559e+02,2.494269476996527679e+00
1.663185300060991381e+02,2.494309743245442856e+00
1.663485297409487202e+02,2.494337293836805358e+00
1.663785294757983024e+02,2.494318220350477233e+00
1.664085292106479130e+02,2.494335174560546875e+00
1.664385289454974952e+02,2.494286431206597321e+00
1.664685286803470774e+02,2.494341532389322769e+00
1.664985284151966596e+02,2.494269476996527679e+00
1.665285281500462418e+02,2.494318220350477233e+00
1.665585278848958239e+02,2.494386037190755356e+00
1.665885276197454061e+02,2.494294908311632142e+00
1.666185273545949883e+02,2.494337293836805358e+00
1.666485270894445705e+02,2.494330936008029465e+00
1.666785268242941527e+02,2.494309743245442856e+00
1.667085265591437633e+02,2.494347890218099106e+00
1.667385262939933455e+02,2.494341532389322769e+00
1.667685260288429276e+02,2.494322458902994644e+00
1.667985257636925098e+02,2.494258880615234375e+00
1.668285254985420920e+02,2.494301266140408035e+00
1.668585252333916742e+02,2.494322458902994644e+00
1.668885249682412564e+02,2.494309743245442856e+00
1.669185247030908386e+02,2.494265238444010269e+00
1.669485244379404207e+02,2.494303385416666519e+00
1.669785241727900029e+02,2.494205898708767410e+00
1.670085239076396135e+02,2.494333055284288392e+00
1.670385236424891957e+02,2.494309743245442856e+00
1.670685233773387779e+02,2.494297027587890625e+00
1.670985231121883601e+02,2.494386037190755356e+00
1.671285228470379423e+02,2.494316101074218750e+00
1.671585225818875244e+02,2.494343651665581696e+00
1.671885223167371066e+02,2.494364844428168304e+00
1.672185220515866888e+02,2.494405110677083481e+00
1.672485217864362710e+02,2.494320339626736160e+00
1.672785215212858532e+02,2.494373321533203125e+00
1.673085212561354354e+02,2.494286431206597321e+00
1.673385209909850460e+02,2.494320339626736160e+00
1.673685207258346281e+02,2.494297027587890625e+00
1.673985204606842103e+02,2.494267357720269196e+00
1.674285201955337925e+02,2.494366963704427231e+00
1.674585199303833747e+02,2.494282192654079910e+00
1.674885196652329569e+02,2.494369082980685715e+00
1.675185194000825391e+02,2.494386037190755356e+00
1.675485191349321212e+02,2.494231330023871429e+00
1.675785188697817034e+02,2.494311862521701340e+00
1.676085186046312856e+02,2.494299146864149108e+00
1.676385183394808962e+02,2.494254642062716965e+00
1.676685180743304784e+02,2.494318220350477233e+00
1.676985178091800606e+02,2.494252522786458481e+00
1.677285175440296427e+02,2.494350009494357590e+00
1.677585172788792249e+02,2.494277954101562500e+00
1.677885170137288071e+02,2.494269476996527679e+00
1.678185167485783893e+02,2.494250403510199554e+00
1.678485164834279715e+02,2.494290669759114731e+00
1.678785162182775537e+02,2.494328816731770981e+00
1.679085159531271358e+02,2.494294908311632142e+00
1.679385156879767464e+02,2.494333055284288392e+00
1.679685154228263286e+02,2.494316101074218750e+00
1.679985151576759108e+02,2.494277954101562500e+00
1.680285148925254930e+02,2.494254642062716965e+00
1.680585146273750752e+02,2.494235568576388840e+00
1.680885143622246574e+02,2.494205898708767410e+00
1.681185140970742395e+02,2.494246164957682144e+00
1.681485138319238217e+02,2.494337293836805358e+00
1.681785135667734039e+02,2.494288550482855804e+00
1.682085133016229861e+02,2.494345770941840179e+00
1.682385130364725967e+02,2.494290669759114731e+00
1.682685127713221789e+02,2.494305504692925446e+00
1.682985125061717611e+02,2.494360605875650894e+00
1.683285122410213432e+02,2.494362725151909821e+00
1.683585119758709254e+02,2.494265238444010269e+00
1.683885117107205076e+02,2.494396633572048660e+00
1.684185114455700898e+02,2.494231330023871429e+00
1.684485111804196720e+02,2.494288550482855804e+00
1.684785109152692542e+02,2.494322458902994644e+00
1.685085106501188363e+02,2.494313981797960267e+00
1.685385103849684469e+02,2.494330936008029465e+00
1.685685101198180291e+02,2.494294908311632142e+00
1.685985098546676113e+02,2.494360605875650894e+00
1.686285095895171935e+02,2.494263119167751785e+00
1.686585093243667757e+02,2.494330936008029465e+00
1.686885090592163579e+02,2.494318220350477233e+00
1.687185087940659400e+02,2.494260999891492858e+00
1.687485085289155222e+02,2.494286431206597321e+00
1.687785082637651044e+02,2.494328816731770981e+00
1.688085079986146866e+02,2.494345770941840179e+00
1.688385077334642972e+02,2.494313981797960267e+00
1.688685074683138794e+02,2.494286431206597321e+00
1.688985072031634616e+02,2.494307623969183929e+00
1.689285069380130437e+02,2.494294908311632142e+00
1.689585066728626259e+02,2.494316101074218750e+00
1.689885064077122081e+02,2.494311862521701340e+00
1.690185061425617903e+02,2.494352128770616517e+00
1.690485058774113725e+02,2.494273715549045090e+00
1.690785056122609546e+02,2.494292789035373215e+00
1.691085053471105368e+02,2.494311862521701340e+00
1.691385050819601474e+02,2.494250403510199554e+00
1.691685048168097296e+02,2.494292789035373215e+00
1.691985045516593118e+02,2.494316101074218750e+00
1.692285042865088940e+02,2.494364844428168304e+00
1.692585040213584762e+02,2.494275834825304017e+00
1.692885037562080583e+02,2.494345770941840179e+00
1.693185034910576405e+02,2.494292789035373215e+00
1.693485032259072227e+02,2.494275834825304017e+00
1.693785029607568049e+02,2.494284311930338394e+00
1.694085026956063871e+02,2.494347890218099106e+00
1.694385024304559693e+02,2.494273715549045090e+00
1.694685021653055799e+02,2.494339413113064285e+00
1.694985019001551620e+02,2.494328816731770981e+00
1.695285016350047442e+02,2.494288550482855804e+00
1.695585013698543264e+02,2.494345770941840179e+00
1.695885011047039086e+02,2.494307623969183929e+00
1.696185008395534908e+02,2.494345770941840179e+00
1.696485005744030730e+02,2.494356367323133483e+00
1.696785003092526551e+02,2.494284311930338394e+00
1.697085000441022373e+02,2.494320339626736160e+00
1.697384997789518195e+02,2.494373321533203125e+00
1.697684995138014301e+02,2.494345770941840179e+00
1.697984992486510123e+02,2.494260999891492858e+00
1.698284989835005945e+02,2.494386037190755356e+00
1.698584987183501767e+02,2.494320339626736160e+00
1.698884984531997588e+02,2.494290669759114731e+00
1.699184981880493410e+02,2.494341532389322769e+00
1.699484979228989232e+02,2.494398752848307144e+00
1.699784976577485054e+02,2.494309743245442856e+00
1.700084973925980876e+02,2.494318220350477233e+00
1.700384971274476698e+02,2.494282192654079910e+00
1.700684968622972804e+02,2.494292789035373215e+00
1.700984965971468625e+02,2.494294908311632142e+00
1.701284963319964447e+02,2.494284311930338394e+00
1.701584960668460269e+02,2.494273715549045090e+00
1.701884958016956091e+02,2.494377560085720535e+00
1.702184955365451913e+02,2.494352128770616517e+00
1.702484952713947735e+02,2.494318220350477233e+00
1.702784950062443556e+02,2.494299146864149108e+00
1.703084947410939378e+02,2.494311862521701340e+00
1.703384944759435200e+02,2.494388156467013840e+00
1.703684942107931306e+02,2.494432661268445983e+00
1.703984939456427128e+02,2.494383917914496429e+00
1.704284936804922950e+02,2.494381798638237946e+00
1.704584934153418772e+02,2.494358486599392410e+00
1.704884931501914593e+02,2.494356367323133483e+00
1.705184928850410415e+02,2.494362725151909821e+00
1.705484926198906237e+02,2.494318220350477233e+00
1.705784923547402059e+02,2.494386037190755356e+00
1.706084920895897881e+02,2.494341532389322769e+00
1.706384918244393702e+02,2.494356367323133483e+00
1.706684915592889809e+02,2.494326697455512054e+00
1.706984912941385630e+02,2.494318220350477233e+00
1.707284910289881452e+02,2.494320339626736160e+00
1.707584907638377274e+02,2.494313981797960267e+00
1.707884904986873096e+02,2.494288550482855804e+00
1.708184902335368918e+02,2.494311862521701340e+00
1.708484899683864739e+02,2.494364844428168304e+00
1.708784897032360561e+02,2.494324578179253571e+00
1.709084894380856383e+02,2.494260999891492858e+00
1.709384891729352205e+02,2.494316101074218750e+00
1.709684889077848311e+02,2.494299146864149108e+00
1.709984886426344133e+02,2.494284311930338394e+00
1.710284883774839955e+02,2.494252522786458481e+00
1.710584881123335776e+02,2.494303385416666519e+00
1.710884878471831598e+02,2.494288550482855804e+00
1.711184875820327420e+02,2.494258880615234375e+00
1.711484873168823242e+02,2.494328816731770981e+00
1.711784870517319064e+02,2.494309743245442856e+00
1.712084867865814886e+02,2.494337293836805358e+00
1.712384865214310707e+02,2.494307623969183929e+00
1.712684862562806529e+02,2.494303385416666519e+00
1.712984859911302635e+02,2.494294908311632142e+00
1.713284857259798457e+02,2.494244045681423660e+00
1.713584854608294279e+02,2.494352128770616517e+00
1.713884851956790101e+02,2.494307623969183929e+00
1.714184849305285923e+02,2.494284311930338394e+00
1.714484846653781744e+02,2.494252522786458481e+00
1.714784844002277566e+02,2.494307623969183929e+00
1.715084841350773388e+02,2.494292789035373215e+00
1.715384838699269210e+02,2.494307623969183929e+00
1.715684836047765032e+02,2.494345770941840179e+00
1.715984833396261138e+02,2.494311862521701340e+00
1.716284830744756960e+02,2.494343651665581696e+00
1.716584828093252781e+02,2.494260999891492858e+00
1.716884825441748603e+02,2.494381798638237946e+00
1.717184822790244425e+02,2.494392395019531250e+00
1.717484820138740247e+02,2.494297027587890625e+00
1.717784817487236069e+02,2.494292789035373215e+00
1.718084814835731891e+02,2.494362725151909821e+00
1.718384812184227712e+02,2.494345770941840179e+00
1.718684809532723534e+02,2.494320339626736160e+00
1.718984806881219640e+02,2.494260999891492858e+00
1.719284804229715462e+02,2.494328816731770981e+00
1.719584801578211284e+02,2.494356367323133483e+00
1.719884798926707106e+02,2.494303385416666519e+00
1.720184796275202928e+02,2.494313981797960267e+00
1.720484793623698749e+02,2.494309743245442856e+00
1.720784790972194571e+02,2.494343651665581696e+00
1.721084788320690393e+02,2.494277954101562500e+00
1.721384785669186215e+02,2.494381798638237946e+00
1.721684783017682037e+02,2.494320339626736160e+00
1.721984780366178143e+02,2.494252522786458481e+00
1.722284777714673965e+02,2.494375440809461608e+00
1.722584775063169786e+02,2.494305504692925446e+00
1.722884772411665608e+02,2.494350009494357590e+00
1.723184769760161430e+02,2.494356367323133483e+00
1.723484767108657252e+02,2.494256761338975892e+00
1.723784764457153074e+02,2.494280073377820983e+00
1.724084761805648895e+02,2.494297027587890625e+00
1.724384759154144717e+02,2.494297027587890625e+00
1.724684756502640539e+02,2.494366963704427231e+00
1.724984753851136645e+02,2.494318220350477233e+00
1.725284751199632467e+02,2.494318220350477233e+00
1.725584748548128289e+02,2.494360605875650894e+00
1.725884745896624111e+02,2.494364844428168304e+00
1.726184743245119932e+02,2.494330936008029465e+00
1.726484740593615754e+02,2.494379679361979019e+00
1.726784737942111576e+02,2.494343651665581696e+00
1.727084735290607398e+02,2.494381798638237946e+00
1.727384732639103220e+02,2.494335174560546875e+00
1.727684729987599042e+02,2.494383917914496429e+00
1.727984727336095148e+02,2.494405110677083481e+00
1.728284724684590969e+02,2.494354248046875000e+00
1.728584722033086791e+02,2.494394514295789733e+00
1.728884719381582613e+02,2.494388156467013840e+00
1.729184716730078435e+02,2.494411468505859375e+00
1.729484714078574257e+02,2.494373321533203125e+00
1.729784711427070079e+02,2.494377560085720535e+00
1.730084708775565900e+02,2.494381798638237946e+00
1.730384706124061722e+02,2.494360605875650894e+00
1.730684703472557544e+02,2.494324578179253571e+00
1.730984700821053650e+02,2.494322458902994644e+00
1.731284698169549472e+02,2.494369082980685715e+00
1.731584695518045294e+02,2.494337293836805358e+00
1.731884692866541116e+02,2.494294908311632142e+00
1.732184690215036937e+02,2.494354248046875000e+00
1.732484687563532759e+02,2.494360605875650894e+00
1.732784684912028581e+02,2.494288550482855804e+00
1.733084682260524403e+02,2.494330936008029465e+00
1.733384679609020225e+02,2.494337293836805358e+00
1.733684676957516047e+02,2.494299146864149108e+00
1.733984674306011868e+02,2.494290669759114731e+00
1.734284671654507974e+02,2.494328816731770981e+00
1.734584669003003796e+02,2.494341532389322769e+00
1.734884666351499618e+02,2.494386037190755356e+00
1.735184663699995440e+02,2.494284311930338394e+00
1.735484661048491262e+02,2.494360605875650894e+00
1.735784658396987084e+02,2.494352128770616517e+00
1.736084655745482905e+02,2.494354248046875000e+00
1.736384653093978727e+02,2.494297027587890625e+00
1.736684650442474549e+02,2.494341532389322769e+00
1.736984647790970371e+02,2.494352128770616517e+00
1.737284645139466477e+02,2.494341532389322769e+00
1.737584642487962299e+02,2.494313981797960267e+00
1.737884639836458120e+02,2.494237687852647767e+00
1.738184637184953942e+02,2.494354248046875000e+00
1.738484634533449764e+02,2.494377560085720535e+00
1.738784631881945586e+02,2.494309743245442856e+00
1.739084629230441408e+02,2.494290669759114731e+00
1.739384626578937230e+02,2.494288550482855804e+00
1.739684623927433051e+02,2.494352128770616517e+00
1.739984621275928873e+02,2.494320339626736160e+00
1.740284618624424979e+02,2.494333055284288392e+00
1.740584615972920801e+02,2.494294908311632142e+00
1.740884613321416623e+02,2.494275834825304017e+00
1.741184610669912445e+02,2.494301266140408035e+00
1.741484608018408267e+02,2.494267357720269196e+00
1.741784605366904088e+02,2.494347890218099106e+00
1.742084602715399910e+02,2.494375440809461608e+00
1.742384600063895732e+02,2.494430541992187500e+00
1.742684597412391554e+02,2.494292789035373215e+00
1.742984594760887376e+02,2.494311862521701340e+00
1.743284592109383482e+02,2.494326697455512054e+00
1.743584589457879304e+02,2.494271596272786606e+00
1.743884586806375125e+02,2.494373321533203125e+00
1.744184584154870947e+02,2.494337293836805358e+00
1.744484581503366769e+02,2.494339413113064285e+00
1.744784578851862591e+02,2.494386037190755356e+00
1.745084576200358413e+02,2.494286431206597321e+00
1.745384573548854235e+02,2.494362725151909821e+00
1.745684570897350056e+02,2.494375440809461608e+00
1.745984568245845878e+02,2.494307623969183929e+00
1.746284565594341984e+02,2.494386037190755356e+00
1.746584562942837806e+02,2.494373321533203125e+00
1.746884560291333628e+02,2.494356367323133483e+00
1.747184557639829450e+02,2.494333055284288392e+00
1.747484554988325272e+02,2.494413587782117858e+00
1.747784552336821093e+02,2.494347890218099106e+00
1.748084549685316915e+02,2.494305504692925446e+00
1.748384547033812737e+02,2.494335174560546875e+00
1.748684544382308559e+02,2.494297027587890625e+00
1.748984541730804381e+02,2.494294908311632142e+00
1.749284539079300487e+02,2.494284311930338394e+00
1.749584536427796309e+02,2.494354248046875000e+00
1.749884533776292130e+02,2.494388156467013840e+00
1.750184531124787952e+02,2.494354248046875000e+00
1.750484528473283774e+02,2.494324578179253571e+00
1.750784525821779596e+02,2.494267357720269196e+00
1.751084523170275418e+02,2.494350009494357590e+00
1.751384520518771239e+02,2.494290669759114731e+00
1.751684517867267061e+02,2.494235568576388840e+00
1.751984515215762883e+02,2.494352128770616517e+00
1.752284512564258989e+02,2.494305504692925446e+00
1.752584509912754811e+02,2.494415707058376785e+00
1.752884507261250633e+02,2.494354248046875000e+00
1.753184504609746455e+02,2.494345770941840179e+00
1.753484501958242276e+02,2.494305504692925446e+00
1.753784499306738098e+02,2.494388156467013840e+00
1.754084496655233920e+02,2.494290669759114731e+00
1.754384494003729742e+02,2.494303385416666519e+00
1.754684491352225564e+02,2.494265238444010269e+00
1.754984488700721386e+02,2.494318220350477233e+00
1.755284486049217207e+02,2.494324578179253571e+00
1.755584483397713313e+02,2.494358486599392410e+00
1.755884480746209135e+02,2.494379679361979019e+00
1.756184478094704957e+02,2.494366963704427231e+00
1.756484475443200779e+02,2.494263119167751785e+00
1.756784472791696601e+02,2.494347890218099106e+00
1.757084470140192423e+02,2.494341532389322769e+00
1.757384467488688244e+02,2.494318220350477233e+00
1.757684464837184066e+02,2.494356367323133483e+00
1.757984462185679888e+02,2.494313981797960267e+00
1.758284459534175710e+02,2.494322458902994644e+00
1.758584456882671816e+02,2.494250403510199554e+00
1.758884454231167638e+02,2.494347890218099106e+00
1.759184451579663460e+02,2.494352128770616517e+00
1.759484448928159281e+02,2.494290669759114731e+00
1.759784446276655103e+02,2.494392395019531250e+00
1.760084443625150925e+02,2.494419945610894196e+00
1.760384440973646747e+02,2.494250403510199554e+00
1.760684438322142569e+02,2.494330936008029465e+00
1.760984435670638391e+02,2.494330936008029465e+00
1.761284433019134212e+02,2.494343651665581696e+00
1.761584430367630318e+02,2.494326697455512054e+00
1.761884427716126140e+02,2.494267357720269196e+00
1.762184425064621962e+02,2.494407229953341965e+00
1.762484422413117784e+02,2.494307623969183929e+00
1.762784419761613606e+02,2.494299146864149108e+00
1.763084417110109428e+02,2.494288550482855804e+00
1.763384414458605249e+02,2.494307623969183929e+00
1.763684411807101071e+02,2.494330936008029465e+00
1.763984409155596893e+02,2.494333055284288392e+00
1.764284406504092715e+02,2.494333055284288392e+00
1.764584403852588821e+02,2.494366963704427231e+00
1.764884401201084643e+02,2.494341532389322769e+00
1.765184398549580465e+02,2.494398752848307144e+00
1.765484395898076286e+02,2.494335174560546875e+00
1.765784393246572108e+02,2.494388156467013840e+00
1.766084390595067930e+02,2.494379679361979019e+00
1.766384387943563752e+02,2.494347890218099106e+00
1.766684385292059574e+02,2.494366963704427231e+00
1.766984382640555395e+02,2.494294908311632142e+00
1.767284379989051217e+02,2.494396633572048660e+00
1.767584377337547323e+02,2.494258880615234375e+00
1.767884374686043145e+02,2.494248284233941071e+00
1.768184372034538967e+02,2.494333055284288392e+00
1.768484369383034789e+02,2.494301266140408035e+00
1.768784366731530611e+02,2.494252522786458481e+00
1.769084364080026432e+02,2.494339413113064285e+00
1.769384361428522254e+02,2.494313981797960267e+00
1.769684358777018076e+02,2.494282192654079910e+00
1.769984356125513898e+02,2.494347890218099106e+00
1.770284353474009720e+02,2.494335174560546875e+00
1.770584350822505826e+02,2.494322458902994644e+00
1.770884348171001648e+02,2.494341532389322769e+00
1.771184345519497469e+02,2.494273715549045090e+00
1.771484342867993291e+02,2.494229210747612946e+00
1.771784340216489113e+02,2.494265238444010269e+00
1.772084337564984935e+02,2.494328816731770981e+00
1.772384334913480757e+02,2.494405110677083481e+00
1.772684332261976579e+02,2.494301266140408035e+00
1.772984329610472400e+02,2.494244045681423660e+00
1.773284326958968222e+02,2.494347890218099106e+00
1.773584324307464044e+02,2.494360605875650894e+00
1.773884321655960150e+02,2.494398752848307144e+00
1.774184319004455972e+02,2.494341532389322769e+00
1.774484316352951794e+02,2.494297027587890625e+00
1.774784313701447616e+02,2.494309743245442856e+00
1.775084311049943437e+02,2.494339413113064285e+00
1.775384308398439259e+02,2.494309743245442856e+00
1.775684305746935081e+02,2.494409349229600892e+00
1.775984303095430903e+02,2.494324578179253571e+00
1.776284300443926725e+02,2.494345770941840179e+00
1.776584297792422547e+02,2.494301266140408035e+00
1.776884295140918653e+02,2.494271596272786606e+00
1.777184292489414474e+02,2.494396633572048660e+00
1.777484289837910296e+02,2.494345770941840179e+00
1.777784287186406118e+02,2.494299146864149108e+00
1.778084284534901940e+02,2.494322458902994644e+00
1.778384281883397762e+02,2.494311862521701340e+00
1.778684279231893584e+02,2.494313981797960267e+00
1.778984276580389405e+02,2.494286431206597321e+00
1.779284273928885227e+02,2.494322458902994644e+00
1.779584271277381049e+02,2.494343651665581696e+00
1.779884268625877155e+02,2.494375440809461608e+00
1.780184265974372977e+02,2.494326697455512054e+00
1.780484263322868799e+02,2.494394514295789733e+00
1.780784260671364621e+02,2.494303385416666519e+00
1.781084258019860442e+02,2.494322458902994644e+00
1.781384255368356264e+02,2.494366963704427231e+00
1.781684252716852086e+02,2.494343651665581696e+00
1.781984250065347908e+02,2.494381798638237946e+00
1.782284247413843730e+02,2.494297027587890625e+00
1.782584244762339551e+02,2.494256761338975892e+00
1.782884242110835658e+02,2.494309743245442856e+00
1.783184239459331479e+02,2.494333055284288392e+00
1.783484236807827301e+02,2.494322458902994644e+00
1.783784234156323123e+02,2.494362725151909821e+00
1.784084231504818945e+02,2.494320339626736160e+00
1.784384228853314767e+02,2.494402991400824554e+00
1.784684226201810588e+02,2.494362725151909821e+00
1.784984223550306410e+02,2.494337293836805358e+00
1.785284220898802232e+02,2.494390275743272767e+00
1.785584218247298054e+02,2.494350009494357590e+00
1.785884215595794160e+02,2.494350009494357590e+00
1.786184212944289982e+02,2.494294908311632142e+00
1.786484210292785804e+02,2.494371202256944642e+00
1.786784207641281625e+02,2.494341532389322769e+00
1.787084204989777447e+02,2.494301266140408035e+00
1.787384202338273269e+02,2.494330936008029465e+00
1.787684199686769091e+02,2.494294908311632142e+00
1.787984197035264913e+02,2.494267357720269196e+00
1.788284194383760735e+02,2.494356367323133483e+00
1.788584191732256556e+02,2.494333055284288392e+00
